,uuid,country_code,rural,normalized_job_code,title,parent_uuid,Country
240,431c93c0-de08-0133-0798-0a81e8b09a82,IT,rural,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Italy
241,d8899640-d989-0133-9ea0-0a81e8b09a82,IT,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Italy
242,4aff1180-de6b-0133-7357-0a81e8b09a82,IT,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Italy
243,f5a1e720-d8ca-0133-5cdc-0a81e8b09a82,IT,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Italy
244,72ea1c50-d9a0-0133-a0ba-0a81e8b09a82,IT,rural,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Italy
245,e67adfe0-d8d8-0133-922c-0a81e8b09a82,IT,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Italy
246,b2b952f0-dcad-0133-ef2d-0a81e8b09a82,IT,rural,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Italy
247,df18a3f0-dc9e-0133-cad5-0a81e8b09a82,IT,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Italy
248,d5afa5c0-d97f-0133-f818-0a81e8b09a82,IT,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Italy
249,9560e570-dde1-0133-2872-0a81e8b09a82,IT,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Italy
250,28c69f20-dca4-0133-b14e-0a81e8b09a82,IT,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Italy
251,61853800-dcbb-0133-153a-0a81e8b09a82,IT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Italy
252,a66cedd0-d8eb-0133-9ff9-0a81e8b09a82,IT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Italy
253,dcd9b890-da9a-0133-1b54-0a81e8b09a82,IT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Italy
254,a2b232d0-da6d-0133-35e2-0a81e8b09a82,IT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Italy
255,5acb6d50-d96a-0133-7b96-0a81e8b09a82,IT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Italy
256,0b5930b0-d98f-0133-f445-0a81e8b09a82,IT,rural,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Italy
257,5df9d5c0-dc9b-0133-be35-0a81e8b09a82,IT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Italy
258,754262c0-d963-0133-4280-0a81e8b09a82,IT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Italy
259,4ceb2d10-dbb7-0133-4f4c-0a81e8b09a82,IT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Italy
260,441f36b0-d8d7-0133-1c48-0a81e8b09a82,IT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Italy
261,ba56b040-d8c9-0133-a32a-0a81e8b09a82,IT,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Italy
262,0b8ce580-dce2-0133-cda3-0a81e8b09a82,IT,rural,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Italy
263,cbea4250-dbc3-0133-e47a-0a81e8b09a82,IT,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Italy
264,2d8f4d30-da62-0133-36a3-0a81e8b09a82,IT,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Italy
265,03e3a530-da1a-0133-ab73-0a81e8b09a82,IT,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Italy
266,f909a390-d94e-0133-582e-0a81e8b09a82,IT,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Italy
267,3c17fe30-db39-0133-4a08-0a81e8b09a82,IT,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Italy
268,240be2a0-d996-0133-70fa-0a81e8b09a82,IT,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Italy
269,8f529f80-d9c1-0133-2efc-0a81e8b09a82,IT,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Italy
270,d7a11c80-da3a-0133-7a0b-0a81e8b09a82,IT,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Italy
271,6de11e90-d8d2-0133-5cb1-0a81e8b09a82,IT,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Italy
272,74288dd0-d983-0133-7ab1-0a81e8b09a82,IT,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Italy
273,ebeae130-dd69-0133-d920-0a81e8b09a82,IT,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Italy
274,c7d73290-dafe-0133-6185-0a81e8b09a82,LT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Lithuania
275,a3892950-da4f-0133-bdaf-0a81e8b09a82,LV,rural,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Latvia
276,e886d110-d8ce-0133-6888-0a81e8b09a82,NL,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Netherlands
277,1578d0d0-da23-0133-ec2e-0a81e8b09a82,NL,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Netherlands
278,8cd63d30-dbea-0133-3713-0a81e8b09a82,NL,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Netherlands
279,57fa35f0-dccb-0133-2864-0a81e8b09a82,NL,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Netherlands
280,42500e00-dcbf-0133-4988-0a81e8b09a82,NL,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Netherlands
281,91279b00-da45-0133-ea1b-0a81e8b09a82,NL,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Netherlands
282,2b679e80-d8d5-0133-64a9-0a81e8b09a82,NL,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Netherlands
283,76600d10-da22-0133-e926-0a81e8b09a82,NL,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Netherlands
284,06fd7260-dad6-0133-3f3d-0a81e8b09a82,NL,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Netherlands
285,5d7f5380-dcc2-0133-5a3a-0a81e8b09a82,NL,rural,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Netherlands
286,180ce5d0-d9a7-0133-591c-0a81e8b09a82,NL,rural,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Netherlands
287,e91425c0-d964-0133-46c7-0a81e8b09a82,NL,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Netherlands
288,4bd5b410-dcaa-0133-c700-0a81e8b09a82,NL,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Netherlands
289,5ca19490-d9b7-0133-9b11-0a81e8b09a82,PL,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Poland
290,07b06830-dca7-0133-ba4b-0a81e8b09a82,PL,rural,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Poland
291,e97b1ff0-dafd-0133-5e5c-0a81e8b09a82,PL,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Poland
292,4d0f5630-daec-0133-865f-0a81e8b09a82,PL,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Poland
293,018fcea0-da71-0133-c56b-0a81e8b09a82,PL,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Poland
294,74fec3c0-db5b-0133-dab4-0a81e8b09a82,PL,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Poland
295,47d97de0-d982-0133-756c-0a81e8b09a82,PL,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Poland
296,92f6a120-d985-0133-34da-0a81e8b09a82,PL,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Poland
297,b6193700-d98c-0133-efc9-0a81e8b09a82,PL,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Poland
298,a5948040-d9a4-0133-1d8b-0a81e8b09a82,PL,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Poland
299,f5cef260-d951-0133-66fe-0a81e8b09a82,PL,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Poland
300,47549110-d8f1-0133-1565-0a81e8b09a82,PL,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Poland
301,8d245bf0-de2d-0133-73a3-0a81e8b09a82,PL,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Poland
302,fb7fe300-d9a2-0133-aeb6-0a81e8b09a82,PL,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Poland
303,b65e0ca0-da52-0133-b9c4-0a81e8b09a82,PL,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Poland
304,f8815d40-d9a1-0133-fae0-0a81e8b09a82,PL,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Poland
305,2419bfe0-dd4f-0133-0145-0a81e8b09a82,PL,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Poland
306,78ebfa70-db8f-0133-ddfe-0a81e8b09a82,PL,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Poland
307,e20f2f30-de19-0133-0960-0a81e8b09a82,PL,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Poland
308,e9022a10-daf7-0133-95ff-0a81e8b09a82,PL,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Poland
309,31689b90-de07-0133-057c-0a81e8b09a82,PL,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Poland
310,a8f465a0-d8d3-0133-606b-0a81e8b09a82,PL,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Poland
311,8c43ac00-dcba-0133-1087-0a81e8b09a82,PL,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Poland
312,8d842aa0-d98a-0133-a1e2-0a81e8b09a82,PL,rural,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Poland
313,6594bc10-d986-0133-38c2-0a81e8b09a82,PL,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Poland
314,30e31d40-d8f4-0133-aad0-0a81e8b09a82,PT,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Portugal
315,b64e4c40-dcd5-0133-4646-0a81e8b09a82,PT,rural,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Portugal
316,e7585650-d8f0-0133-1454-0a81e8b09a82,PT,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Portugal
317,68404690-d996-0133-7218-0a81e8b09a82,PT,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Portugal
318,8f5667a0-d8cc-0133-61de-0a81e8b09a82,PT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Portugal
319,01000c20-daea-0133-4aab-0a81e8b09a82,PT,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Portugal
320,ab4ba6f0-d9b5-0133-93bf-0a81e8b09a82,PT,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Portugal
321,47b2f9d0-da4d-0133-f25e-0a81e8b09a82,PT,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Portugal
322,c2a90cf0-d913-0133-cc10-0a81e8b09a82,PT,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Portugal
323,f65264c0-d96e-0133-07d7-0a81e8b09a82,PT,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Portugal
324,dd25c0c0-d985-0133-3646-0a81e8b09a82,PT,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Portugal
325,471cc810-da09-0133-211f-0a81e8b09a82,RO,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Romania
326,c1752e30-dcbf-0133-4bf1-0a81e8b09a82,RO,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Romania
327,bb10e7a0-da65-0133-a476-0a81e8b09a82,RO,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Romania
328,b08fb7d0-da21-0133-e58e-0a81e8b09a82,RO,rural,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Romania
329,b71a9f90-d9a8-0133-0bff-0a81e8b09a82,RO,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Romania
330,21c97fd0-d94f-0133-5869-0a81e8b09a82,RO,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Romania
331,7de29ab0-dcc4-0133-f6c3-0a81e8b09a82,RO,rural,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Romania
332,315c7c40-db4c-0133-8cdb-0a81e8b09a82,RO,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Romania
333,f5728e00-d94c-0133-04a5-0a81e8b09a82,RO,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Romania
334,9c34dd60-d977-0133-0b9c-0a81e8b09a82,RO,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Romania
335,20e68c30-dce3-0133-d1f7-0a81e8b09a82,RO,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Romania
336,80248b80-d950-0133-5a9e-0a81e8b09a82,RO,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Romania
337,5b7db680-d990-0133-5a34-0a81e8b09a82,RO,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Romania
338,504e7e80-d96b-0133-7f26-0a81e8b09a82,RO,rural,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Romania
339,0c82ea70-d99a-0133-1a49-0a81e8b09a82,RO,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Romania
340,ca7f97f0-da54-0133-4043-0a81e8b09a82,RO,urban,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Romania
341,7b068650-d9b6-0133-9799-0a81e8b09a82,RO,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Romania
342,6bd1ea00-d967-0133-71b4-0a81e8b09a82,RO,urban,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Romania
343,8ccddd90-dcb1-0133-91a5-0a81e8b09a82,RO,urban,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Romania
344,51f65820-da04-0133-04d2-0a81e8b09a82,SE,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Sweden
345,47ae72b0-dcbd-0133-5a9a-0a81e8b09a82,SE,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Sweden
346,0f305680-d8a6-0133-625f-0a81e8b09a82,SE,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Sweden
347,6bcc8a30-da16-0133-9ea0-0a81e8b09a82,SE,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Sweden
348,102b65f0-d901-0133-c4dd-0a81e8b09a82,SE,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Sweden
349,ae5ad940-d8cf-0133-5448-0a81e8b09a82,SE,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Sweden
350,2a2467b0-d9e8-0133-262a-0a81e8b09a82,SI,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Slovenia
351,803ce990-dc8f-0133-4f82-0a81e8b09a82,SI,rural,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Slovenia
352,b8759640-daca-0133-7419-0a81e8b09a82,SK,urban,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Slovakia
353,c1ba5eb0-d9a8-0133-0c3b-0a81e8b09a82,SK,rural,861a9b9151e11362eb3c77ca914172d0,Automatic Data Processing Planner,0148f61d4227497728ce33490843d056,Slovakia
354,90b0dc80-da21-0133-e4fc-0a81e8b09a82,SK,urban,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Slovakia
355,20327a70-dc83-0133-eb4e-0a81e8b09a82,SK,rural,fcaf4aac737e53ad24b9f32f08b8740f,Computer or Data Processing Systems Consultant,0148f61d4227497728ce33490843d056,Slovakia
356,75bb4af0-d93c-0133-bf4d-0a81e8b09a82,SK,rural,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Slovakia
357,2b6f8d30-dac7-0133-bf17-0a81e8b09a82,SK,rural,b24ece3300d2f8ab34f9553e531183d6,Data Processing Systems Project Planner,0148f61d4227497728ce33490843d056,Slovakia
358,caf04b10-dd7d-0133-ba8c-0a81e8b09a82,SK,rural,894ca61c22718617c7e2404f582153da,Data Processing Consultant,0148f61d4227497728ce33490843d056,Slovakia
359,f289ed60-d928-0133-365d-0a81e8b09a82,SK,rural,e7b3e1c6a32c7247cd4857e4c3574165,Data Processing Systems Analyst,0148f61d4227497728ce33490843d056,Slovakia
